ID,DRIVING_EXPERIENCE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
154695,0-9y,0,0,0
471479,20-29y,2,1,0
154013,10-19y,1,0,1
730370,20-29y,3,0,1
709636,20-29y,6,0,0
260428,0-9y,0,0,0
881078,10-19y,2,0,0
60951,0-9y,0,0,0
507289,10-19y,0,1,0
878865,20-29y,6,1,2
287352,10-19y,0,0,1
776910,10-19y,0,0,2
207887,10-19y,0,0,2
197431,30y+,8,0,4
199886,20-29y,4,2,0
974712,20-29y,4,0,4
237974,0-9y,0,0,0
342342,0-9y,0,0,0
528837,10-19y,3,0,0
857615,0-9y,0,0,0
86219,10-19y,1,0,3
671080,0-9y,0,0,0
539702,20-29y,2,2,2
767312,10-19y,2,0,0
253832,10-19y,0,0,1
670634,0-9y,0,0,0
337500,0-9y,0,0,0
567122,10-19y,0,0,0
436798,10-19y,0,0,1
339147,30y+,7,0,6
340134,10-19y,1,0,0
121362,0-9y,0,0,0
409057,10-19y,1,0,2
471795,0-9y,0,0,0
623545,20-29y,6,0,4
910030,10-19y,0,0,1
258865,10-19y,2,1,0
109980,10-19y,2,1,2
369502,10-19y,0,0,1
589105,0-9y,0,0,0
712117,20-29y,8,0,2
692867,20-29y,2,1,2
394169,10-19y,0,1,0
422097,30y+,4,0,4
295157,20-29y,1,0,1
511532,10-19y,1,0,1
993939,0-9y,0,0,0
335122,0-9y,0,0,0
794889,0-9y,0,0,0
111426,20-29y,1,0,2
158268,10-19y,2,1,0
57623,10-19y,1,0,2
968185,30y+,2,0,11
968194,10-19y,0,0,0
639877,0-9y,0,0,0
910841,10-19y,2,0,1
822227,0-9y,0,0,0
259113,0-9y,0,0,0
306268,10-19y,0,0,1
618829,0-9y,0,0,0
614254,30y+,3,2,0
733736,10-19y,1,0,2
215319,30y+,2,0,2
454069,10-19y,0,0,3
581563,0-9y,0,0,0
773778,0-9y,0,0,0
829396,0-9y,0,0,0
474755,30y+,14,0,3
331227,0-9y,0,0,0
532643,20-29y,2,0,1
934596,0-9y,0,0,0
981912,10-19y,0,0,0
391337,20-29y,2,1,5
944240,0-9y,0,0,0
404601,0-9y,0,0,0
653566,0-9y,0,0,0
345883,20-29y,4,0,2
744915,10-19y,1,1,1
439808,30y+,12,2,3
278596,10-19y,0,0,0
722998,0-9y,0,0,0
533402,20-29y,5,1,0
233196,0-9y,0,0,0
531749,10-19y,1,0,0
591088,0-9y,0,0,0
739141,10-19y,0,1,3
989017,10-19y,0,1,1
769692,0-9y,0,0,0
728169,0-9y,0,0,0
871987,10-19y,1,0,0
844268,0-9y,0,0,0
503572,10-19y,2,1,2
49284,0-9y,0,0,0
725213,0-9y,0,0,0
9720,0-9y,0,0,0
951947,20-29y,8,1,6
422536,30y+,16,0,3
593636,20-29y,3,1,1
912129,30y+,6,2,6
829121,10-19y,1,1,1
217627,0-9y,0,0,0
382139,20-29y,3,0,6
94394,0-9y,0,0,0
424880,10-19y,4,0,2
990555,20-29y,3,0,1
112301,0-9y,0,0,0
321869,10-19y,4,0,0
577364,30y+,3,0,2
26848,30y+,5,1,1
200558,20-29y,4,2,4
837798,0-9y,0,0,0
992975,10-19y,3,0,0
118326,20-29y,5,0,5
147347,10-19y,1,0,0
892833,10-19y,5,0,0
716262,30y+,3,1,2
459835,0-9y,0,0,0
608261,0-9y,0,0,0
273918,10-19y,0,0,0
916521,0-9y,0,0,0
947915,10-19y,0,1,2
586547,0-9y,0,0,0
63508,0-9y,0,0,0
527357,10-19y,1,0,1
385925,0-9y,0,0,0
185027,10-19y,0,0,1
384393,20-29y,1,1,2
559301,10-19y,0,0,1
267190,10-19y,1,0,0
25459,30y+,10,1,5
686015,0-9y,0,0,0
374142,10-19y,0,0,1
908652,0-9y,0,0,0
907528,10-19y,3,0,2
990622,10-19y,0,1,1
245142,0-9y,0,0,0
507424,20-29y,6,0,1
833770,20-29y,0,0,3
463956,20-29y,7,1,3
888650,10-19y,0,0,1
527006,0-9y,0,0,0
579130,10-19y,1,0,0
479043,0-9y,0,0,0
707119,0-9y,0,0,0
747965,10-19y,3,0,1
19568,10-19y,0,0,2
356868,10-19y,5,0,1
57769,10-19y,0,1,1
896096,0-9y,0,0,0
829777,0-9y,0,0,0
12509,10-19y,0,2,1
102865,10-19y,1,0,0
862085,10-19y,1,1,0
933768,20-29y,7,1,2
936024,30y+,3,0,2
302189,0-9y,0,0,0
971471,0-9y,0,0,0
189179,10-19y,3,1,1
715622,20-29y,1,1,5
556911,30y+,3,1,5
143689,20-29y,2,0,1
9914,10-19y,1,1,2
624793,10-19y,4,1,0
810417,10-19y,0,0,1
13552,20-29y,2,0,1
746569,20-29y,1,0,3
567055,20-29y,2,0,3
728580,10-19y,0,0,0
422188,0-9y,0,0,0
875592,20-29y,4,1,1
781452,30y+,3,0,7
388171,10-19y,0,0,0
871868,0-9y,0,0,0
446063,0-9y,0,0,0
280107,0-9y,0,0,0
520649,30y+,4,1,5
902477,10-19y,3,2,3
293796,10-19y,1,0,1
651213,10-19y,1,0,1
142709,10-19y,4,0,0
430044,20-29y,0,0,0
218271,0-9y,0,0,0
459055,20-29y,2,0,2
643290,0-9y,0,0,0
448347,20-29y,4,0,1
362814,0-9y,0,0,0
202230,0-9y,0,0,0
503527,10-19y,1,0,2
130769,0-9y,0,0,0
315893,30y+,0,2,3
55603,20-29y,1,1,2
966860,30y+,1,1,0
800943,10-19y,2,0,0
599732,0-9y,0,0,0
139861,10-19y,2,0,2
250086,20-29y,4,1,0
615002,10-19y,1,0,1
615641,10-19y,2,0,4
548888,20-29y,1,0,1
88614,0-9y,0,0,0
331291,0-9y,0,0,0
217002,0-9y,0,0,0
909838,20-29y,3,0,1
218063,30y+,10,1,3
987314,10-19y,1,1,1
360122,20-29y,2,1,4
674120,0-9y,0,0,0
506080,20-29y,2,0,4
148676,10-19y,4,0,1
263202,20-29y,2,0,2
397460,0-9y,0,0,0
9574,10-19y,4,1,1
949445,0-9y,0,0,0
785433,10-19y,0,0,0
332232,0-9y,0,0,0
612876,0-9y,0,0,0
507548,10-19y,2,0,1
829901,30y+,10,2,3
147267,0-9y,0,0,0
105009,0-9y,0,0,0
464094,0-9y,0,0,0
657999,0-9y,0,0,0
511769,10-19y,1,0,0
298277,10-19y,0,0,1
750105,10-19y,0,1,2
489922,10-19y,1,0,2
701527,0-9y,0,0,0
534597,20-29y,3,0,2
893246,30y+,6,2,5
93567,0-9y,0,0,0
673145,0-9y,0,0,0
784982,10-19y,0,0,0
873573,0-9y,0,0,0
695076,0-9y,0,0,0
923637,0-9y,0,0,0
594395,20-29y,2,1,5
728983,0-9y,0,0,0
57792,10-19y,3,0,5
604407,20-29y,3,0,0
565694,20-29y,0,0,6
234567,20-29y,1,0,3
883688,10-19y,3,0,2
948725,20-29y,3,0,1
574832,0-9y,0,0,0
222143,10-19y,7,0,2
241217,10-19y,1,0,1
813027,20-29y,4,1,4
971853,0-9y,0,0,0
962859,0-9y,0,0,0
252553,20-29y,2,0,3
228488,20-29y,4,1,1
863165,10-19y,0,0,0
122492,0-9y,0,0,0
52965,30y+,5,0,1
461594,30y+,6,0,0
739281,0-9y,0,0,0
965034,10-19y,1,0,0
322058,10-19y,0,0,2
657250,0-9y,0,0,0
421862,20-29y,6,0,0
677174,10-19y,1,0,1
11244,30y+,11,1,3
698622,0-9y,0,0,0
751259,0-9y,0,0,0
927463,10-19y,2,0,3
618996,0-9y,0,0,0
809040,20-29y,3,0,1
778054,20-29y,1,0,1
548365,10-19y,0,0,1
143302,0-9y,0,0,0
268143,30y+,11,1,1
961840,0-9y,0,0,0
597738,10-19y,0,0,1
453506,0-9y,0,0,0
537211,0-9y,0,0,0
792526,0-9y,0,0,0
780469,10-19y,0,0,2
27653,0-9y,0,0,0
129323,20-29y,2,0,5
206538,10-19y,0,0,0
484341,10-19y,1,0,1
887645,10-19y,0,0,0
473737,20-29y,1,2,4
950182,10-19y,1,0,0
761146,0-9y,0,0,0
938131,10-19y,0,1,2
640124,10-19y,0,0,0
102549,10-19y,1,0,2
818328,0-9y,0,0,0
387579,20-29y,1,0,3
316586,20-29y,1,0,5
795662,10-19y,3,0,0
412548,0-9y,0,0,0
89332,0-9y,0,0,0
869442,20-29y,3,0,5
234005,20-29y,4,0,1
576743,10-19y,0,0,0
514828,0-9y,0,0,0
589593,0-9y,0,0,0
75945,10-19y,2,0,2
296897,10-19y,3,0,0
535887,10-19y,4,0,0
530893,10-19y,0,1,2
375269,10-19y,3,0,3
244241,10-19y,1,0,1
450113,10-19y,3,0,2
137496,20-29y,2,0,3
28132,0-9y,0,0,0
171787,20-29y,4,1,0
945932,20-29y,2,0,0
271385,10-19y,2,0,2
969530,0-9y,0,0,0
354073,0-9y,0,0,0
418062,30y+,2,0,5
915279,0-9y,0,0,0
971942,10-19y,1,0,2
472347,20-29y,3,0,1
822658,0-9y,0,0,0
801428,0-9y,0,0,0
699793,0-9y,0,0,0
131393,10-19y,0,0,0
68732,20-29y,3,1,0
472577,10-19y,1,0,0
947102,10-19y,1,0,2
285703,10-19y,0,0,0
749180,10-19y,1,0,2
808605,10-19y,1,0,0
230454,10-19y,2,0,3
727827,0-9y,0,0,0
894602,20-29y,2,1,6
955804,10-19y,1,0,1
163142,30y+,9,0,3
754211,10-19y,0,0,3
430369,20-29y,2,0,6
103184,30y+,0,0,7
687248,0-9y,0,0,0
149400,10-19y,0,0,1
806194,30y+,3,1,10
189479,0-9y,0,0,0
918883,10-19y,0,0,0
438362,0-9y,0,0,0
483085,0-9y,0,0,0
809541,20-29y,2,0,1
433410,0-9y,0,0,0
181687,20-29y,3,1,3
619293,20-29y,0,2,5
873941,30y+,5,1,3
516891,0-9y,0,0,0
796102,0-9y,0,0,0
692007,0-9y,0,0,0
814024,0-9y,0,0,0
741247,10-19y,1,1,1
98194,30y+,4,0,6
156407,0-9y,0,0,0
171918,20-29y,0,2,1
938104,10-19y,3,0,4
616386,0-9y,0,0,0
581027,20-29y,4,1,0
780897,0-9y,0,0,0
133862,30y+,6,0,2
101839,0-9y,0,0,0
726199,0-9y,0,0,0
991191,0-9y,0,0,0
662827,10-19y,0,0,1
632367,0-9y,0,0,0
634100,10-19y,2,0,0
998776,0-9y,0,0,0
24843,0-9y,0,0,0
601142,0-9y,0,0,0
31026,0-9y,0,0,0
67741,0-9y,0,0,0
800279,10-19y,3,1,0
914799,30y+,7,2,4
600491,10-19y,0,0,0
213761,0-9y,0,0,0
655686,10-19y,0,0,0
528944,20-29y,4,0,2
927765,10-19y,0,0,0
75361,30y+,4,0,1
977617,20-29y,2,0,0
331884,20-29y,0,0,1
715735,10-19y,0,0,2
125970,30y+,4,0,5
995108,30y+,2,0,4
95244,10-19y,1,0,0
531981,30y+,1,2,2
496724,10-19y,0,0,0
855986,10-19y,1,0,4
94766,0-9y,0,0,0
487130,30y+,1,0,1
553435,10-19y,1,1,1
537205,10-19y,0,0,1
648678,0-9y,0,0,0
726139,30y+,0,0,4
920924,20-29y,2,0,1
668589,0-9y,0,0,0
321160,0-9y,0,0,0
537983,0-9y,0,0,0
255774,20-29y,0,1,2
747616,10-19y,0,0,0
391939,20-29y,6,0,0
527636,20-29y,7,0,1
567014,20-29y,5,2,3
76473,0-9y,0,0,0
629221,30y+,7,0,4
489949,10-19y,0,0,0
598852,0-9y,0,0,0
621643,10-19y,0,1,1
981429,10-19y,0,1,1
871231,0-9y,0,0,0
195743,0-9y,0,0,0
638512,0-9y,0,0,0
689147,20-29y,6,0,0
440095,20-29y,3,0,4
332804,0-9y,0,0,0
165678,20-29y,4,0,4
864206,0-9y,0,0,0
809136,10-19y,0,0,5
645189,20-29y,4,1,2
945524,0-9y,0,0,0
230845,20-29y,3,0,1
414658,0-9y,0,0,0
599432,10-19y,1,0,1
196636,20-29y,2,0,2
509738,0-9y,0,0,0
179788,30y+,5,1,1
618987,10-19y,0,0,2
802092,20-29y,2,1,3
744204,0-9y,0,0,0
499008,30y+,6,0,10
707945,0-9y,0,0,0
963286,30y+,3,1,2
812722,30y+,0,2,0
773115,0-9y,0,0,0
960136,0-9y,0,0,0
647213,20-29y,1,0,0
205892,10-19y,1,0,0
267032,20-29y,2,0,6
27276,20-29y,2,0,0
531131,0-9y,0,0,0
778195,0-9y,0,0,0
939389,20-29y,1,0,0
834282,10-19y,1,0,1
981793,20-29y,2,1,5
473208,20-29y,8,1,2
670181,0-9y,0,0,0
417941,0-9y,0,0,0
858084,20-29y,5,0,5
809704,0-9y,0,0,0
771717,30y+,5,0,5
135166,10-19y,0,1,1
460721,0-9y,0,0,0
965356,30y+,4,1,2
7967,20-29y,4,0,3
730017,10-19y,1,0,0
815396,20-29y,6,1,7
752125,30y+,7,0,5
625980,20-29y,0,0,0
122800,0-9y,0,0,0
151717,0-9y,0,0,0
316960,20-29y,0,0,0
586621,10-19y,4,0,0
223064,10-19y,0,0,3
246328,0-9y,0,0,0
908772,10-19y,1,0,0
280990,30y+,6,0,3
162129,0-9y,0,0,0
656450,0-9y,0,0,0
323541,20-29y,0,1,1
672023,0-9y,0,0,0
314599,20-29y,1,1,1
658421,0-9y,0,0,0
236645,10-19y,4,1,2
950177,0-9y,0,0,0
562261,0-9y,0,0,0
124605,0-9y,0,0,0
417275,30y+,8,1,2
41734,20-29y,3,0,3
502727,20-29y,1,0,0
976385,30y+,2,0,1
51377,0-9y,0,0,0
747158,10-19y,0,0,0
100870,0-9y,0,0,0
438080,0-9y,0,0,0
20500,0-9y,0,0,0
233711,20-29y,0,0,2
100734,30y+,1,0,2
661605,10-19y,2,1,0
67595,10-19y,1,0,0
469243,0-9y,0,0,0
683893,10-19y,0,0,0
920288,0-9y,0,0,0
723319,0-9y,0,0,0
696548,20-29y,4,0,1
237346,10-19y,3,0,0
222322,20-29y,1,0,1
584671,0-9y,0,0,0
582062,10-19y,0,0,0
684476,10-19y,1,0,0
562582,0-9y,0,0,0
434349,10-19y,2,0,1
749301,10-19y,0,0,0
57631,10-19y,0,0,2
454040,0-9y,0,0,0
565650,10-19y,2,0,1
938007,10-19y,0,1,0
341683,10-19y,0,0,0
567612,0-9y,0,0,0
619374,10-19y,0,1,0
690336,0-9y,0,0,0
612763,10-19y,5,0,1
418826,10-19y,1,0,1
218247,30y+,4,1,3
258553,0-9y,0,0,0
166158,10-19y,1,0,0
677159,30y+,1,1,0
269039,0-9y,0,0,0
535998,0-9y,0,0,0
85547,20-29y,2,0,2
127523,10-19y,0,1,1
23923,0-9y,0,0,0
661421,0-9y,0,0,0
329867,30y+,2,0,4
825349,10-19y,2,0,0
523141,10-19y,1,0,1
545575,0-9y,0,0,0
492082,20-29y,5,2,2
970684,10-19y,2,0,2
808611,0-9y,0,0,0
457160,0-9y,0,0,0
205549,10-19y,2,0,1
172991,0-9y,0,0,0
584626,0-9y,0,0,0
395702,30y+,1,0,3
717549,10-19y,1,0,2
959391,10-19y,0,0,1
338513,10-19y,3,0,0
273524,10-19y,0,1,5
308272,0-9y,0,0,0
915758,10-19y,1,0,2
726016,0-9y,0,0,0
349674,10-19y,1,0,0
950320,0-9y,0,0,0
73871,10-19y,2,0,0
652421,20-29y,0,0,2
79700,0-9y,0,0,0
419696,10-19y,1,0,1
673931,20-29y,2,0,3
305055,0-9y,0,0,0
575571,0-9y,0,0,0
732607,0-9y,0,0,0
959559,0-9y,0,0,0
213996,10-19y,1,0,1
800126,20-29y,1,0,4
919735,20-29y,2,0,1
230073,0-9y,0,0,0
528346,20-29y,6,0,1
605381,10-19y,1,1,2
312360,0-9y,0,0,0
887362,0-9y,0,0,0
349447,30y+,1,1,4
312112,20-29y,2,0,1
505219,10-19y,1,0,0
262243,20-29y,2,0,2
120748,20-29y,0,0,1
328633,0-9y,0,0,0
370707,10-19y,5,0,1
216071,0-9y,0,0,0
820590,0-9y,0,0,0
922572,10-19y,1,0,0
805369,10-19y,1,0,0
772578,10-19y,1,1,0
372985,0-9y,0,0,0
667912,0-9y,0,0,0
187967,10-19y,3,0,1
404970,10-19y,2,0,1
32633,10-19y,2,0,2
482472,10-19y,2,0,1
81772,10-19y,1,0,2
277057,0-9y,0,0,0
486367,10-19y,0,0,1
954449,0-9y,0,0,0
822325,10-19y,1,0,1
814001,20-29y,2,1,0
529429,10-19y,3,0,4
9810,0-9y,0,0,0
115999,10-19y,1,0,2
831779,10-19y,0,0,2
856331,20-29y,6,0,1
347835,20-29y,2,0,0
102613,10-19y,1,0,0
511284,0-9y,0,0,0
549759,0-9y,0,0,0
506166,0-9y,0,0,0
361771,10-19y,2,0,1
569313,10-19y,0,0,3
877603,20-29y,2,0,2
346384,20-29y,4,2,1
868371,30y+,10,0,1
192740,10-19y,1,0,0
124336,0-9y,0,0,0
358754,0-9y,0,0,0
346737,0-9y,0,0,0
957592,0-9y,0,0,0
747424,10-19y,1,1,1
978142,10-19y,3,0,0
398420,10-19y,0,0,2
393578,10-19y,1,0,1
786452,20-29y,1,1,1
438810,10-19y,0,0,0
928634,10-19y,1,0,1
556694,20-29y,1,3,0
662324,20-29y,2,0,0
495404,0-9y,0,0,0
774482,0-9y,0,0,0
213400,10-19y,0,0,0
948302,0-9y,0,0,0
574897,20-29y,3,0,1
860511,20-29y,4,0,1
844035,10-19y,0,0,0
597762,10-19y,0,0,0
795820,0-9y,0,0,0
103535,10-19y,1,0,0
592075,0-9y,0,0,0
948376,10-19y,7,0,1
65029,30y+,6,0,3
160733,20-29y,1,0,1
215190,10-19y,2,0,0
251765,10-19y,0,0,1
551093,0-9y,0,0,0
611624,0-9y,0,0,0
438799,30y+,7,0,2
950923,10-19y,2,0,3
467378,20-29y,4,0,4
978770,10-19y,1,0,0
337080,30y+,3,0,7
461879,10-19y,1,0,0
12392,0-9y,0,0,0
746148,20-29y,1,0,0
473110,30y+,9,3,2
167554,10-19y,1,0,0
897410,30y+,3,1,3
796159,10-19y,0,0,1
111767,0-9y,0,0,0
256640,10-19y,4,0,0
776131,20-29y,4,1,6
635647,20-29y,2,0,4
489766,30y+,10,1,5
133714,10-19y,1,0,0
644091,0-9y,0,0,0
839040,10-19y,3,2,1
544323,0-9y,0,0,0
294244,10-19y,1,0,2
348519,20-29y,5,1,3
880786,10-19y,0,0,1
213265,0-9y,0,0,0
649384,20-29y,1,0,0
579898,10-19y,2,0,1
3170,10-19y,1,0,0
22073,0-9y,0,0,0
326773,10-19y,0,0,3
696102,20-29y,5,2,0
567626,0-9y,0,0,0
143654,0-9y,0,0,0
257171,10-19y,2,0,0
641737,10-19y,1,0,0
288019,20-29y,0,0,2
222879,20-29y,6,2,2
453587,0-9y,0,0,0
201973,0-9y,0,0,0
170494,10-19y,3,0,0
574170,10-19y,0,0,1
745349,0-9y,0,0,0
49178,10-19y,1,0,1
89454,0-9y,0,0,0
758530,10-19y,1,0,1
132325,10-19y,0,0,0
476097,0-9y,0,0,0
925552,20-29y,4,0,7
718411,10-19y,0,0,0
798128,0-9y,0,0,0
772197,20-29y,0,2,2
812582,0-9y,0,0,0
726832,10-19y,3,1,0
872398,0-9y,0,0,0
812521,20-29y,1,0,3
217649,10-19y,1,0,2
928354,10-19y,0,0,1
788907,20-29y,3,0,2
435893,0-9y,0,0,0
679137,20-29y,6,1,7
538031,0-9y,0,0,0
693279,20-29y,1,0,2
716777,0-9y,0,0,0
939560,0-9y,0,0,0
164894,30y+,3,2,1
786670,0-9y,0,0,0
879579,0-9y,0,0,0
981511,20-29y,4,1,0
376531,10-19y,1,0,0
809298,30y+,2,0,4
772387,20-29y,2,0,1
981297,30y+,3,1,3
115958,0-9y,0,0,0
362009,0-9y,0,0,0
390132,0-9y,0,0,0
233436,10-19y,0,0,0
763104,0-9y,0,0,0
611581,0-9y,0,0,0
599285,0-9y,0,0,0
845052,0-9y,0,0,0
55307,10-19y,1,0,1
124198,10-19y,2,1,2
234534,30y+,1,0,1
820342,20-29y,2,0,3
639413,0-9y,0,0,0
206287,30y+,7,2,0
964920,30y+,5,0,2
898864,10-19y,1,0,2
863443,0-9y,0,0,0
21970,10-19y,0,0,2
848667,0-9y,0,0,0
299972,0-9y,0,0,0
167901,20-29y,6,3,2
836212,20-29y,3,1,2
790055,10-19y,1,0,0
966182,10-19y,1,0,2
29709,0-9y,0,0,0
487679,0-9y,0,0,0
147148,0-9y,0,0,0
990642,30y+,0,1,5
377426,0-9y,0,0,0
152261,20-29y,2,0,3
332981,0-9y,0,0,0
587731,0-9y,0,0,0
149960,0-9y,0,0,0
645328,0-9y,0,0,0
694648,30y+,4,1,1
458705,0-9y,0,0,0
171542,0-9y,0,0,0
703666,10-19y,1,2,1
237440,0-9y,0,0,0
106656,0-9y,0,0,0
546789,10-19y,2,0,1
298448,0-9y,0,0,0
282809,10-19y,0,0,0
87793,10-19y,0,0,1
325565,20-29y,1,0,1
865541,30y+,6,1,7
136686,10-19y,1,0,2
802004,10-19y,1,0,1
262098,30y+,3,0,7
254918,0-9y,0,0,0
910677,0-9y,0,0,0
547750,0-9y,0,0,0
871213,0-9y,0,0,0
437131,20-29y,0,0,0
250758,0-9y,0,0,0
569452,10-19y,6,0,3
862136,10-19y,1,0,2
652211,20-29y,2,1,2
876412,10-19y,2,0,1
622100,0-9y,0,0,0
757549,0-9y,0,0,0
2387,0-9y,0,0,0
528269,10-19y,2,1,0
902327,10-19y,2,0,3
232104,10-19y,4,0,0
945458,20-29y,8,0,4
384016,30y+,5,1,3
867596,0-9y,0,0,0
11018,0-9y,0,0,0
728493,0-9y,0,0,0
402717,20-29y,1,1,1
878696,0-9y,0,0,0
614195,0-9y,0,0,0
527311,20-29y,6,0,1
700215,0-9y,0,0,0
344689,10-19y,2,0,2
909432,20-29y,5,0,5
789378,20-29y,0,0,3
857314,0-9y,0,0,0
691440,20-29y,1,0,0
255458,0-9y,0,0,0
380785,20-29y,2,2,3
314661,0-9y,0,0,0
976565,0-9y,0,0,0
864,0-9y,0,0,0
276148,20-29y,2,1,0
948661,0-9y,0,0,0
500669,10-19y,3,0,0
779949,10-19y,2,1,3
255325,10-19y,0,0,2
709025,30y+,1,1,1
622416,20-29y,0,0,2
20282,0-9y,0,0,0
665382,30y+,3,1,3
812400,0-9y,0,0,0
980227,10-19y,2,0,1
254721,30y+,12,0,1
892200,10-19y,1,0,2
273182,30y+,2,1,4
633166,20-29y,0,0,1
607957,10-19y,1,1,2
474543,10-19y,4,0,1
272051,10-19y,0,0,1
13803,0-9y,0,0,0
489335,30y+,3,0,0
515068,10-19y,0,0,3
166,0-9y,0,0,0
518489,20-29y,0,0,3
2087,10-19y,0,0,1
709508,10-19y,1,0,1
999554,10-19y,0,0,0
728097,30y+,1,1,1
797383,10-19y,8,1,0
334319,0-9y,0,0,0
658487,10-19y,0,1,1
421465,30y+,0,0,3
3308,10-19y,4,0,1
465907,20-29y,3,1,9
374706,0-9y,0,0,0
671872,10-19y,1,2,0
455207,0-9y,0,0,0
790787,10-19y,1,0,0
112631,0-9y,0,0,0
860951,10-19y,0,1,2
304729,20-29y,1,0,1
783247,10-19y,1,0,1
624964,10-19y,4,0,1
562660,0-9y,0,0,0
458376,0-9y,0,0,0
179327,20-29y,3,1,1
521217,0-9y,0,0,0
35060,0-9y,0,0,0
461574,20-29y,0,1,1
115983,20-29y,0,0,2
255136,20-29y,0,0,1
359219,0-9y,0,0,0
908912,10-19y,2,0,1
569710,0-9y,0,0,0
119342,0-9y,0,0,0
508233,0-9y,0,0,0
915696,0-9y,0,0,0
149588,0-9y,0,0,0
382343,10-19y,0,0,1
676727,0-9y,0,0,0
779931,20-29y,3,0,2
744484,20-29y,2,0,2
612786,20-29y,2,0,2
210810,10-19y,1,0,0
989711,20-29y,5,0,2
481495,0-9y,0,0,0
935631,10-19y,6,0,1
255476,10-19y,3,0,2
415415,0-9y,0,0,0
341827,0-9y,0,0,0
802200,10-19y,1,0,0
582033,0-9y,0,0,0
448234,20-29y,2,0,1
91184,30y+,0,1,1
702126,10-19y,0,1,0
582444,10-19y,2,0,0
699767,10-19y,2,0,0
379065,20-29y,2,0,2
364800,20-29y,4,0,6
839283,20-29y,8,3,0
766042,20-29y,2,1,0
273073,30y+,9,0,6
964448,0-9y,0,0,0
196094,10-19y,0,0,2
759265,0-9y,0,0,0
131932,20-29y,7,1,0
624831,20-29y,3,0,2
161972,0-9y,0,0,0
211993,10-19y,2,1,5
314104,0-9y,0,0,0
770433,10-19y,0,0,4
973329,0-9y,0,0,0
119735,0-9y,0,0,0
880077,10-19y,0,0,1
842700,0-9y,0,0,0
577300,0-9y,0,0,0
937825,0-9y,0,0,0
888074,20-29y,4,1,3
89787,0-9y,0,0,0
122014,20-29y,1,0,1
963384,0-9y,0,0,0
18002,0-9y,0,0,0
195436,20-29y,0,1,4
666153,10-19y,0,0,0
287539,20-29y,2,0,5
585988,0-9y,0,0,0
703726,0-9y,0,0,0
899283,10-19y,1,0,0
64000,10-19y,4,0,0
8982,30y+,2,1,4
708569,20-29y,0,0,4
148210,0-9y,0,0,0
889181,10-19y,2,0,0
391401,0-9y,0,0,0
398376,0-9y,0,0,0
39537,0-9y,0,0,0
859028,30y+,5,1,8
365164,10-19y,0,1,1
512493,20-29y,0,0,1
436666,10-19y,0,0,0
216246,30y+,7,2,4
950153,10-19y,1,0,1
932228,0-9y,0,0,0
806138,0-9y,0,0,0
906049,30y+,6,0,12
163769,10-19y,1,0,0
360342,0-9y,0,0,0
569125,0-9y,0,0,0
352678,0-9y,0,0,0
712307,20-29y,13,0,2
652810,0-9y,0,0,0
119550,20-29y,3,0,2
44307,0-9y,0,0,0
485859,20-29y,3,0,4
34995,20-29y,1,0,0
255073,0-9y,0,0,0
626989,0-9y,0,0,0
382582,10-19y,0,0,1
31928,20-29y,10,0,2
15689,20-29y,1,0,0
540695,20-29y,5,0,2
245710,0-9y,0,0,0
24167,20-29y,0,0,1
9204,10-19y,0,0,0
994719,20-29y,4,0,2
272076,20-29y,1,0,1
582900,30y+,2,1,1
889207,10-19y,3,0,0
489132,10-19y,2,1,3
996641,10-19y,2,0,1
804980,30y+,5,1,3
682200,0-9y,0,0,0
680896,10-19y,4,0,0
248899,10-19y,0,1,0
470135,0-9y,0,0,0
179574,10-19y,0,1,0
870637,0-9y,0,0,0
103803,20-29y,6,0,2
513509,0-9y,0,0,0
221933,30y+,4,0,2
300334,30y+,9,0,1
527389,30y+,7,0,2
601420,20-29y,1,0,7
966027,20-29y,1,0,4
206507,20-29y,7,1,1
541387,0-9y,0,0,0
197630,20-29y,3,0,0
952556,20-29y,2,0,2
526784,0-9y,0,0,0
832997,0-9y,0,0,0
12632,10-19y,4,0,0
666832,10-19y,1,0,3
512536,0-9y,0,0,0
816205,0-9y,0,0,0
756198,20-29y,10,1,1
713605,0-9y,0,0,0
967598,20-29y,0,0,1
647692,30y+,6,0,3
11860,20-29y,3,0,2
480618,20-29y,1,0,4
928169,20-29y,1,1,0
485483,0-9y,0,0,0
865043,10-19y,1,0,0
89663,0-9y,0,0,0
688496,0-9y,0,0,0
416761,10-19y,0,1,4
120097,0-9y,0,0,0
150067,10-19y,1,0,1
228938,0-9y,0,0,0
507475,10-19y,1,1,0
62946,10-19y,1,0,5
393344,0-9y,0,0,0
458811,0-9y,0,0,0
556436,10-19y,2,0,4
983619,20-29y,2,0,2
516920,30y+,15,0,3
746953,10-19y,0,0,0
651110,30y+,0,1,1
927970,20-29y,0,0,4
71714,10-19y,1,0,2
614360,20-29y,3,0,0
910378,10-19y,2,0,1
551216,10-19y,0,0,0
24512,10-19y,1,0,0
864083,30y+,10,2,4
823356,0-9y,0,0,0
451000,10-19y,2,0,1
694915,30y+,4,0,4
238041,20-29y,2,2,2
546701,20-29y,0,0,0
875174,20-29y,1,0,2
535501,0-9y,0,0,0
704291,10-19y,0,0,1
977100,10-19y,1,0,0
802774,0-9y,0,0,0
877457,10-19y,2,0,3
